ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,inventory,2,all,Identify cryptographic algorithms and cipher suites in use within security protocols to enable algorithm transitions.,"Security protocols include a mechanism to identify the algorithm or cipher suite in use. An algorithm identifier might be explicitly carried in the protocol, a management mechanism can be used to identify the algorithm, or the algorithm might be implied by the protocol version number.",Section 3.1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,manual-audit-fix-2026-05-15,2026-05-15,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,governance,2,all,Establish local policies to select algorithms and limit allowable combinations during session establishment.,Local policy can limit the allowable combinations. ... Local policy may select an algorithm other than the mandatory-to-implement one.,Section 3.1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,governance,2,all,Develop a strategic plan to manage cryptographic risks and integrate crypto agility into the organization's risk management framework.,Executives can leverage the insights in this paper to develop a comprehensive strategic and tactical plan that integrates crypto agility into the organization’s overall risk management framework...,Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,lifecycle,2,certificates,Utilize certificate expiration and revocation mechanisms to enforce the transition away from vulnerable algorithms.,"A cryptographic key is associated with a particular algorithm, which means that key expiration and revocation are important tools for cryptographic algorithm transition.",Section 3.2,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,lifecycle,2,all,Configure systems to prohibit the use of specific vulnerable algorithms to force transitions.,"Additionally, administrators can change a configuration setting to prohibit the use of a particular algorithm as a means of forcing algorithm transition.",Section 3.2,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,observability,2,all,Implement mechanisms to determine when deployed implementations have shifted from old algorithms to new ones.,Implementations should also provide a way to determine when deployed implementations have shifted from the old algorithms to more desirable ones.,Section 3,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,observability,2,all,Monitor cryptographic research results to discover new attacks and assess impacts on existing protocols.,"Monitoring cryptographic research results provides a way to discover new attacks, assess impacts to existing security protocols, and foresee needed changes.",Section 3.2.2,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,assurance,2,all,Ensure algorithm negotiation mechanisms include integrity protection to prevent downgrade attacks.,"The mechanism that a security protocol uses to perform cryptographic algorithm negotiation should include integrity protection. If the integrity of algorithm selection during negotiation is not protected, the protocol will be subject to a downgrade attack...",Section 3.2.3,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,Develop a comprehensive strategic and tactical plan integrating crypto agility into the organization's overall risk management framework.,Executives can leverage the insights in this paper to develop a comprehensive strategic and tactical plan that integrates crypto agility into the organization's overall risk management framework...,Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,manual-audit-fix-2026-05-15,2026-05-15,deprecated,2026-05-15,Duplicate of row 105 (same Exec Summary ¶4 evidence)
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,"Ensure employees, partners, and suppliers involved in cryptographic design and deployment consider and adopt crypto agility practices.","...ensuring that employees, business partners, and technology suppliers involved in cryptographic design, implementation, acquisition, deployment, and use consider and adopt these practices.",Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,Establish a systems approach to provide mechanisms enabling transitions to alternative algorithms while limiting vulnerable algorithm use.,Achieving crypto agility requires a systems approach to providing mechanisms that enable the transition to alternative algorithms and limit the use of vulnerable algorithms in a seamless way...,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,"Coordinate among stakeholders — protocol designers, implementers, operators, IT and cybersecurity architects, software and standards developers, hardware designers, and executives — to manage crypto agility.",This paper also discusses crypto agility in different contexts and highlights the coordination needed among stakeholders.,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,medium,manual-audit-fix-2026-05-15,2026-05-15,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,"Implement capabilities to replace and adapt cryptographic algorithms in protocols, applications, and infrastructure without disrupting operations.","Cryptographic (crypto) agility refers to the capabilities needed to replace and adapt cryptographic algorithms in protocols, applications, software, hardware, firmware, and infrastructures while preserving security and ongoing operations.",Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Facilitate migrations between cryptographic algorithms without significant changes to the application using them.,Crypto agility facilitates migrations between cryptographic algorithms without significant changes to the application that is using the algorithms.,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Adopt new cryptographic algorithms and stop the use of vulnerable algorithms in applications without disrupting the running system.,"In a system, crypto agility is the ability to adopt new cryptographic algorithms and stop the use of vulnerable algorithms in applications without disrupting the running system.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Maintain interoperability when introducing new cryptographic algorithms and prevent the use of vulnerable algorithms in protocols.,"In a protocol, crypto agility is the ability to maintain interoperability when introducing new cryptographic algorithms and preventing the use of vulnerable algorithms.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,"Seamlessly and rapidly transition away from vulnerable cryptographic algorithms and adopt new, stronger ones without significant infrastructure changes.","In an enterprise, crypto agility is a capacity to seamlessly and rapidly transition away from vulnerable cryptographic algorithms and adopt new, stronger ones without incurring significant changes to their infrastructure or experiencing unnecessary disruptions.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,qwen3.5:27b,2026-04-24,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,governance,1,all,Recognize that crypto agility practices are unstructured and unplanned as the Tier 1 baseline; gap-close target is a documented strategic plan.,Crypto agility practices are unstructured and unplanned.,Section 6.5,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,manual-audit-fix-2026-05-16,2026-05-16,active,,
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Standardization Bodies,Compliance/Guidance,governance,1,all,Detect that each group or team implements its own cryptography on a case-by-case basis; consolidate selection authority to close the Tier 1 gap.,Each group or team within the organization implements its own cryptography on a case-by-case basis.,Section 6.5,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39-upd1.pdf,high,manual-audit-fix-2026-05-16,2026-05-16,active,,
