ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
ENISA PQC Guidelines,Post-Quantum Cryptography: Current State and Quantum Mitigation,Certification Schemes,Government Guidance,governance,2,all,Perform risk and cost-benefit analysis before implementing hybrid PQC or pre-shared key mixing strategies to mitigate quantum threats.,These solutions come at a cost and as such system designers are well advised to perform a thorough risk and cost-benefit analysis.,Executive Summary,https://www.enisa.europa.eu/publications/post-quantum-cryptography-current-state-and-quantum-mitigation,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ENISA PQC Guidelines,Post-Quantum Cryptography: Current State and Quantum Mitigation,Certification Schemes,Government Guidance,lifecycle,2,all,Adopt a transition strategy that waits for national authorities to standardize PQC algorithms and provide a defined transition path.,In most cases the safest transition strategy involves waiting for national authorities to standardise PQC algorithms and provide a transition path.,Executive Summary,https://www.enisa.europa.eu/publications/post-quantum-cryptography-current-state-and-quantum-mitigation,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ENISA PQC Guidelines,Post-Quantum Cryptography: Current State and Quantum Mitigation,Certification Schemes,Government Guidance,inventory,1,keys,Identify data requiring long-term confidentiality to protect against retrospective decryption by future quantum computers.,This means that data that needs to remain confidential after the arrival of quantum computers need to be encrypted with alternative means.,Section 1 Introduction,https://www.enisa.europa.eu/publications/post-quantum-cryptography-current-state-and-quantum-mitigation,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,governance,2,all,Include quantum threat in risk analysis and define a progressive transition strategy for cryptographic products.,L'ANSSI encourage toutes les industries à inclure la menace quantique dans leur analyse de risque et à envisager d'inclure des mesures de protection quantique... définir une stratégie de transition progressive,"Section 1.1, 1.2",https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,assurance,2,libraries,Mandate hybridization of post-quantum and pre-quantum algorithms for products requiring protection beyond 2030.,L'ANSSI insiste toujours fortement sur la nécessité de l'hybridation partout où une protection post-quantique est nécessaire... pour les produits visant une protection de la confidentialité au-delà de 2030,"Section 1.1, 1.2",https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,assurance,2,libraries,Use highest available NIST security levels (preferably 5 or 3) for PQC algorithms and avoid modifying normalized parameters.,"Nous recommandons d'utiliser le niveau de sécurité NIST le plus élevé possible, de préférence le niveau 5... Il est important d'éviter de modifier les paramètres de l'instance normalisée.","Section 2, CRYSTALS-Kyber/Dilithium/Falcon recommendations",https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,assurance,2,libraries,Implement IND-CCA secure versions of KEMs and use ephemeral keys to prevent decryption failure oracle attacks.,Nous recommandons également d'utiliser la version sécurisée contre les attaques actives (IND-CCA)... Nous recommandons d'utiliser autant que possible des clés éphémères.,"Section 2, CRYSTALS-Kyber recommendations",https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,assurance,2,libraries,Protect the internal state of stateful signature algorithms (XMSS/LMS) against integrity loss and replay attacks.,L'état interne de l'algorithme de signature est une donnée très critique et doit être protégé en intégrité. Il doit également être protégé contre les attaques par rejeu.,"Section 2, XMSS/LMS recommendations",https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
ANSSI PQC Position Paper,Avis de l'ANSSI sur la Migration Vers la Cryptographie,Certification Schemes,Compliance Framework,assurance,2,libraries,Dimension symmetric primitives to provide at least AES-256 and SHA2-384 equivalent security levels for post-quantum resilience.,L'ANSSI encourage également à dimensionner les paramètres des primitives symétriques... au moins le même niveau de sécurité que l'AES-256... et au moins le même niveau de sécurité que SHA2-384,Section 1.3,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Certification Schemes,Compliance Framework,lifecycle,2,keys,Discontinue sole use of classical asymmetric mechanisms and implement hybridization with quantum-safe mechanisms as per BSI recommendations.,discontinuation of the sole use of classic asymmetric mechanisms. ... Recommendation of FrodoKEM and Classic McEliece ... for PQC applications in conjunction with a previously recommended asymmetric mechanism.,Changes; Section 2.1,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Certification Schemes,Compliance Framework,lifecycle,2,keys,Plan for the discontinuation of DSA recommendations effective from 2029 and migrate to recommended alternatives.,discontinuation of DSA recommendation from 2029,Changes,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-30,active,,
